chrom	start	end
NW_021705765.1	42865	42881
NW_021705765.1	43303	43319
NW_021705765.1	45242	45260
NW_021705765.1	47472	47488
NW_021705765.1	47557	47573
NW_021705765.1	48025	48041
NW_021705765.1	48241	48257
NW_021705765.1	48462	48478
NW_021705765.1	48719	48735
NW_021705765.1	50172	50190
NW_021705765.1	50376	50392
NW_021705765.1	50988	51004
NW_021705765.1	51222	51238
NW_021705765.1	51837	51853
NW_021705765.1	52131	52147
NW_021705765.1	52612	52628
NW_021705765.1	53024	53040
NW_021705765.1	54094	54110
NW_021705765.1	54787	54803
NW_021705765.1	54864	54880
NW_021705765.1	55462	55478
NW_021705765.1	56473	56491
NW_021705765.1	57012	57028
NW_021705765.1	57255	57271
NW_021705765.1	58806	58822
NW_021705765.1	59286	59306
NW_021705765.1	59368	59384
NW_021705765.1	60100	60116
NW_021705765.1	60495	60511
NW_021705765.1	61406	61422
NW_021705765.1	61659	61675
NW_021705765.1	62366	62382
NW_021705765.1	63370	63386
NW_021705765.1	64188	64206
NW_021705765.1	64716	64734
NW_021705765.1	67423	67439
NW_021705765.1	67898	67914
NW_021705765.1	70552	70568
NW_021705765.1	71101	71117
NW_021705765.1	71956	71972
NW_021705765.1	71995	72011
NW_021705765.1	72144	72160
NW_021705765.1	72490	72510
NW_021705765.1	72587	72603
NW_021705765.1	73031	73047
NW_021705765.1	73896	73912
NW_021705765.1	74119	74135
NW_021705765.1	74514	74532
NW_021705765.1	75033	75049
NW_021705765.1	75137	75153
NW_021705765.1	75533	75551
NW_021705765.1	75845	75861
NW_021705765.1	76056	76072
NW_021705765.1	77435	77451
NW_021705765.1	77868	77884
NW_021705765.1	78504	78520
NW_021705765.1	78963	78981
NW_021705765.1	79813	79829
NW_021705765.1	83736	83752
NW_021705765.1	83784	83800
NW_021705765.1	83886	83902
NW_021705765.1	85968	85984
NW_021705765.1	86877	86893
NW_021705765.1	86993	87009
NW_021705765.1	87297	87313
NW_021705765.1	87903	87919
NW_021705765.1	90481	90497
NW_021705765.1	90790	90806
NW_021705766.1	5518	5536
NW_021705766.1	6192	6208
NW_021705766.1	9059	9075
NW_021705766.1	9675	9693
NW_021705766.1	10833	10849
NW_021705766.1	11517	11535
NW_021705766.1	11837	11853
NW_021705766.1	12737	12753
NW_021705766.1	15246	15262
NW_021705766.1	16480	16496
NW_021705766.1	16507	16523
NW_021705766.1	18071	18087
NW_021705766.1	18194	18210
NW_021705766.1	20115	20131
NW_021705766.1	22171	22191
NW_021705766.1	22377	22393
NW_021705766.1	22476	22492
NW_021705766.1	22610	22630
NW_021705766.1	23979	23995
NW_021705766.1	27966	27982
NW_021705766.1	28935	28955
NW_021705766.1	29174	29196
NW_021705766.1	30419	30435
NW_021705766.1	30652	30668
NW_021705766.1	31328	31344
NW_021705766.1	31778	31794
NW_021705766.1	31989	32005
NW_021705766.1	32077	32095
NW_021705766.1	33091	33107
NW_021705766.1	36418	36440
NW_021705766.1	36591	36607
NW_021705766.1	37018	37034
NW_021705766.1	37290	37306
NW_021705766.1	38887	38903
NW_021705766.1	38947	38963
NW_021705766.1	39265	39281
NW_021705766.1	40293	40311
NW_021705766.1	40358	40380
NW_021705766.1	41198	41214
NW_021705766.1	43140	43156
NW_021705766.1	43295	43311
NW_021705766.1	43866	43882
NW_021705766.1	45667	45683
NW_021705766.1	46739	46761
NW_021705766.1	48115	48131
NW_021705766.1	48183	48201
NW_021705766.1	48670	48686
NW_021705766.1	48700	48720
NW_021705766.1	50002	50018
NW_021705766.1	50447	50463
NW_021705766.1	50690	50712
NW_021705766.1	51291	51307
NW_021705766.1	53625	53641
NW_021705766.1	53796	53812
NW_021705766.1	53837	53853
NW_021705766.1	54419	54435
NW_021705766.1	54690	54706
NW_021705766.1	55376	55392
NW_021705766.1	55582	55598
NW_021705766.1	55601	55617
NW_021705766.1	55967	55989
NW_021705766.1	56953	56969
NW_021705766.1	57651	57667
NW_021705766.1	63612	63628
NW_021705766.1	64083	64099
NW_021705766.1	64288	64304
NW_021705766.1	65068	65084
NW_021705766.1	65242	65258
NW_021705766.1	65269	65285
NW_021705766.1	67122	67138
NW_021705766.1	67346	67362
NW_021705766.1	67756	67772
NW_021705766.1	68319	68335
NW_021705766.1	70351	70367
NW_021705766.1	70650	70666
NW_021705766.1	72104	72122
NW_021705766.1	73420	73442
NW_021705766.1	73777	73793
NW_021705766.1	74159	74175
NW_021705766.1	76185	76201
NW_021705766.1	77561	77577
NW_021705766.1	78553	78571
NW_021705766.1	82654	82674
NW_021705766.1	84017	84033
NW_021705766.1	85357	85373
NW_021705766.1	85427	85443
NW_021705766.1	85818	85834
NW_021705766.1	86182	86198
NW_021705766.1	86844	86860
NW_021705766.1	87273	87289
NW_021705767.1	668	684
NW_021705767.1	1017	1033
NW_021705767.1	1112	1128
NW_021705767.1	1238	1254
NW_021705767.1	1295	1313
NW_021705767.1	1563	1579
NW_021705767.1	1729	1745
NW_021705767.1	1826	1842
NW_021705767.1	1897	1917
NW_021705767.1	1991	2007
NW_021705767.1	2050	2066
NW_021705767.1	2116	2132
NW_021705767.1	2412	2432
NW_021705767.1	2497	2513
NW_021705767.1	2582	2598
NW_021705767.1	2743	2767
NW_021705767.1	2769	2785
NW_021705767.1	2805	2821
NW_021705767.1	2915	2935
NW_021705767.1	3167	3183
NW_021705767.1	3554	3570
NW_021705767.1	3583	3599
NW_021705767.1	3653	3669
NW_021705767.1	3975	3997
NW_021705767.1	4143	4163
NW_021705767.1	4269	4287
NW_021705767.1	4518	4534
NW_021705767.1	4612	4632
NW_021705767.1	4738	4756
NW_021705767.1	4989	5005
NW_021705767.1	5351	5369
NW_021705767.1	5572	5588
NW_021705767.1	5782	5798
NW_021705767.1	5807	5823
NW_021705767.1	6053	6069
NW_021705767.1	6403	6421
NW_021705767.1	6770	6786
NW_021705767.1	7092	7108
NW_021705767.1	7334	7350
NW_021705767.1	7411	7427
NW_021705767.1	8069	8085
NW_021705767.1	8158	8174
NW_021705767.1	8356	8372
NW_021705767.1	8837	8853
NW_021705767.1	8893	8909
NW_021705767.1	9245	9261
NW_021705767.1	10019	10035
NW_021705767.1	10425	10441
NW_021705767.1	11286	11302
NW_021705767.1	11697	11713
NW_021705767.1	12233	12249
NW_021705767.1	12294	12314
NW_021705767.1	12386	12402
NW_021705767.1	12848	12864
NW_021705767.1	13091	13113
NW_021705767.1	13166	13186
NW_021705767.1	13591	13607
NW_021705767.1	14817	14839
NW_021705767.1	15402	15418
NW_021705767.1	15460	15476
NW_021705767.1	15835	15851
NW_021705767.1	15864	15880
NW_021705767.1	15907	15923
NW_021705767.1	16094	16112
NW_021705767.1	16259	16275
NW_021705767.1	16840	16860
NW_021705767.1	17212	17228
NW_021705767.1	17237	17253
NW_021705767.1	17303	17325
NW_021705767.1	17339	17355
NW_021705767.1	17600	17616
NW_021705767.1	17840	17862
NW_021705767.1	18203	18223
NW_021705767.1	18471	18487
NW_021705767.1	18629	18645
NW_021705767.1	20209	20225
NW_021705767.1	21515	21531
NW_021705767.1	21592	21610
NW_021705767.1	22637	22653
NW_021705767.1	22901	22917
NW_021705767.1	23218	23234
NW_021705767.1	23928	23948
NW_021705767.1	24024	24040
NW_021705767.1	24731	24747
NW_021705767.1	25154	25170
NW_021705767.1	25249	25265
NW_021705767.1	25606	25622
NW_021705767.1	25770	25790
NW_021705767.1	26115	26131
NW_021705767.1	26221	26237
NW_021705767.1	26426	26442
NW_021705767.1	26598	26614
NW_021705767.1	26989	27005
NW_021705767.1	27498	27514
NW_021705767.1	27573	27589
NW_021705767.1	28316	28332
NW_021705767.1	29612	29628
NW_021705767.1	29646	29662
NW_021705767.1	29897	29913
NW_021705767.1	30258	30274
NW_021705767.1	31561	31577
NW_021705767.1	32067	32083
NW_021705767.1	32464	32480
NW_021705767.1	32675	32691
NW_021705767.1	33251	33267
NW_021705767.1	33802	33818
NW_021705767.1	34578	34594
NW_021705767.1	34626	34642
NW_021705767.1	34928	34944
NW_021705767.1	36422	36442
NW_021705767.1	36443	36459
NW_021705767.1	36476	36492
NW_021705767.1	36593	36611
NW_021705767.1	36615	36631
NW_021705767.1	36715	36731
NW_021705767.1	37813	37829
NW_021705767.1	37876	37896
NW_021705767.1	38022	38040
NW_021705767.1	38202	38218
NW_021705767.1	38343	38359
NW_021705767.1	38552	38576
NW_021705767.1	38717	38733
NW_021705767.1	38759	38783
NW_021705767.1	39109	39125
NW_021705767.1	39372	39388
NW_021705767.1	39868	39884
NW_021705767.1	39911	39927
NW_021705767.1	40238	40254
NW_021705767.1	40402	40418
NW_021705767.1	40758	40774
NW_021705767.1	41061	41077
NW_021705767.1	41134	41158
NW_021705767.1	41412	41428
NW_021705767.1	41432	41448
NW_021705767.1	41601	41621
NW_021705767.1	42196	42214
NW_021705767.1	42266	42284
NW_021705767.1	42400	42418
NW_021705767.1	42433	42449
NW_021705767.1	42564	42582
NW_021705767.1	42692	42708
NW_021705767.1	42749	42765
NW_021705767.1	42843	42859
NW_021705767.1	44902	44918
NW_021705767.1	45245	45261
NW_021705767.1	45478	45494
NW_021705767.1	45822	45842
NW_021705767.1	45873	45889
NW_021705767.1	47141	47157
NW_021705767.1	47712	47728
NW_021705767.1	48078	48094
NW_021705767.1	48579	48595
NW_021705767.1	49144	49162
NW_021705767.1	49472	49492
NW_021705767.1	49674	49698
NW_021705767.1	49857	49873
NW_021705767.1	50022	50040
NW_021705767.1	50188	50204
NW_021705767.1	50300	50316
NW_021705767.1	50572	50588
NW_021705767.1	50618	50640
NW_021705767.1	50874	50890
NW_021705767.1	51887	51911
NW_021705767.1	52254	52270
NW_021705767.1	53117	53133
NW_021705767.1	53322	53338
NW_021705767.1	53761	53777
NW_021705767.1	54755	54771
NW_021705767.1	55331	55347
NW_021705767.1	55655	55673
NW_021705767.1	55856	55874
NW_021705767.1	55883	55899
NW_021705767.1	55965	55981
NW_021705767.1	56611	56627
NW_021705767.1	57028	57048
NW_021705767.1	57204	57220
NW_021705767.1	58699	58715
NW_021705767.1	58732	58748
NW_021705767.1	58891	58907
NW_021705767.1	59098	59116
NW_021705767.1	59682	59698
NW_021705767.1	59746	59762
NW_021705767.1	59950	59966
NW_021705767.1	60164	60184
NW_021705767.1	61280	61296
NW_021705767.1	61392	61412
NW_021705767.1	61676	61692
NW_021705767.1	62239	62255
NW_021705767.1	62395	62413
NW_021705767.1	62532	62548
NW_021705767.1	64160	64176
NW_021705767.1	65075	65091
NW_021705767.1	66128	66144
NW_021705767.1	66372	66388
NW_021705767.1	66400	66416
NW_021705767.1	66502	66518
NW_021705767.1	67093	67109
NW_021705767.1	67643	67659
NW_021705767.1	67917	67933
NW_021705767.1	68128	68144
NW_021705767.1	68331	68351
NW_021705767.1	68905	68921
NW_021705767.1	69708	69724
NW_021705767.1	70011	70027
NW_021705767.1	70632	70648
NW_021705767.1	70740	70758
NW_021705767.1	71142	71158
NW_021705767.1	72637	72653
NW_021705767.1	74168	74186
NW_021705767.1	74474	74490
NW_021705767.1	74623	74639
NW_021705767.1	76299	76317
NW_021705767.1	76735	76751
NW_021705767.1	78936	78952
NW_021705767.1	79110	79126
NW_021705767.1	81263	81281
NW_021705767.1	81546	81564
NW_021705767.1	81952	81968
NW_021705767.1	81985	82001
NW_021705767.1	82449	82465
NW_021705767.1	82887	82903
NW_021705767.1	82981	82997
NW_021705767.1	83046	83062
NW_021705767.1	83192	83208
NW_021705767.1	83795	83811
NW_021705767.1	83845	83861
NW_021705767.1	84025	84041
NW_021705767.1	84135	84151
NW_021705767.1	84487	84503
NW_021705767.1	85145	85167
NW_021705767.1	85394	85410
NW_021705767.1	85432	85448
NW_021705767.1	85611	85627
NW_021705767.1	86437	86453
NW_021705767.1	86870	86886
NW_021705767.1	87039	87055
NW_021705767.1	87991	88007
NW_021705767.1	88027	88043
NW_021705767.1	88560	88576
NW_021705767.1	88885	88901
NW_021705767.1	88966	88982
NW_021705767.1	89053	89069
NW_021705767.1	89103	89123
NW_021705767.1	89739	89755
NW_021705767.1	90294	90310
NW_021705767.1	90571	90587
NW_021705767.1	90732	90748
NW_021705768.1	153	171
NW_021705768.1	477	493
NW_021705768.1	542	558
NW_021705768.1	600	616
NW_021705768.1	715	731
NW_021705768.1	796	812
NW_021705768.1	839	855
NW_021705768.1	1073	1091
NW_021705768.1	1544	1562
NW_021705768.1	2184	2200
NW_021705768.1	2407	2423
NW_021705768.1	2450	2474
NW_021705768.1	2753	2769
NW_021705768.1	2974	2990
NW_021705768.1	4201	4217
NW_021705768.1	4593	4609
NW_021705768.1	4687	4707
NW_021705768.1	4936	4952
NW_021705768.1	5045	5063
NW_021705768.1	5611	5627
NW_021705768.1	6090	6106
NW_021705768.1	6839	6855
NW_021705768.1	6918	6934
NW_021705768.1	7444	7460
NW_021705768.1	7809	7825
NW_021705768.1	8850	8870
NW_021705768.1	10154	10170
NW_021705768.1	10205	10221
NW_021705768.1	10615	10631
NW_021705768.1	10707	10723
NW_021705768.1	11096	11112
NW_021705768.1	11188	11204
NW_021705768.1	11441	11457
NW_021705768.1	11612	11628
NW_021705768.1	12519	12535
NW_021705768.1	14684	14702
NW_021705768.1	15187	15203
NW_021705768.1	15717	15733
NW_021705768.1	15809	15825
NW_021705768.1	16211	16227
NW_021705768.1	16303	16319
NW_021705768.1	17239	17255
NW_021705768.1	17622	17638
NW_021705768.1	17679	17695
NW_021705768.1	18147	18163
NW_021705768.1	19411	19427
NW_021705768.1	19727	19743
NW_021705768.1	19948	19966
NW_021705768.1	20324	20340
NW_021705768.1	20357	20373
NW_021705768.1	20909	20927
NW_021705768.1	21051	21067
NW_021705768.1	21162	21178
NW_021705768.1	21946	21962
NW_021705768.1	22255	22271
NW_021705768.1	23742	23758
NW_021705768.1	23990	24006
NW_021705768.1	24778	24794
NW_021705768.1	25012	25032
NW_021705768.1	25078	25094
NW_021705768.1	25831	25847
NW_021705768.1	26128	26146
NW_021705768.1	26236	26252
NW_021705768.1	26747	26765
NW_021705768.1	26941	26957
NW_021705768.1	26992	27016
NW_021705768.1	27322	27338
NW_021705768.1	29195	29219
NW_021705768.1	29373	29389
NW_021705768.1	30120	30136
NW_021705768.1	31610	31626
NW_021705768.1	32389	32405
NW_021705768.1	32998	33014
NW_021705768.1	33673	33691
NW_021705768.1	34706	34722
NW_021705768.1	35078	35094
NW_021705768.1	35672	35688
NW_021705768.1	35774	35790
NW_021705768.1	35864	35880
NW_021705768.1	36378	36394
NW_021705768.1	36457	36473
NW_021705768.1	36638	36654
NW_021705768.1	37491	37507
NW_021705768.1	38473	38497
NW_021705768.1	39161	39177
NW_021705768.1	39181	39201
NW_021705768.1	39349	39365
NW_021705768.1	40730	40746
NW_021705768.1	40809	40825
NW_021705768.1	41336	41352
NW_021705768.1	41499	41515
NW_021705768.1	41904	41920
NW_021705768.1	42357	42375
NW_021705768.1	42498	42516
NW_021705768.1	42745	42761
NW_021705768.1	42923	42939
NW_021705768.1	43426	43442
NW_021705768.1	43813	43835
NW_021705768.1	43838	43856
NW_021705768.1	43881	43897
NW_021705768.1	44518	44534
NW_021705768.1	44605	44621
NW_021705768.1	44724	44740
NW_021705768.1	45265	45281
NW_021705768.1	48102	48122
NW_021705768.1	48606	48622
NW_021705768.1	48709	48725
NW_021705768.1	48811	48827
NW_021705768.1	50175	50193
NW_021705768.1	50222	50238
NW_021705768.1	51257	51273
NW_021705768.1	51852	51870
NW_021705768.1	52259	52277
NW_021705768.1	52750	52768
NW_021705768.1	52935	52951
NW_021705768.1	53044	53060
NW_021705768.1	53903	53919
NW_021705768.1	54843	54859
NW_021705768.1	54869	54885
NW_021705768.1	55241	55257
NW_021705768.1	56128	56146
NW_021705768.1	56155	56173
NW_021705768.1	57074	57090
NW_021705768.1	57416	57432
NW_021705768.1	57436	57452
NW_021705768.1	57493	57509
NW_021705768.1	57574	57590
NW_021705768.1	57980	58002
NW_021705768.1	58287	58303
NW_021705768.1	58440	58462
NW_021705768.1	58543	58561
NW_021705768.1	60439	60455
NW_021705768.1	60898	60914
NW_021705768.1	61866	61882
NW_021705768.1	62763	62783
NW_021705768.1	64124	64140
NW_021705768.1	65007	65023
NW_021705768.1	65172	65188
NW_021705768.1	65379	65403
NW_021705768.1	65533	65549
NW_021705768.1	65647	65663
NW_021705768.1	65797	65813
NW_021705768.1	66200	66222
NW_021705768.1	67172	67188
NW_021705768.1	67637	67653
NW_021705768.1	68000	68016
NW_021705768.1	68031	68047
NW_021705768.1	68184	68208
NW_021705768.1	68526	68542
NW_021705768.1	68584	68600
NW_021705768.1	68844	68860
NW_021705768.1	69018	69034
NW_021705768.1	69374	69390
NW_021705768.1	69729	69745
NW_021705768.1	71212	71228
NW_021705768.1	71836	71852
NW_021705768.1	72172	72188
NW_021705768.1	72259	72279
NW_021705768.1	72490	72506
NW_021705768.1	73063	73079
NW_021705768.1	73355	73371
NW_021705768.1	73700	73716
NW_021705768.1	74147	74163
NW_021705768.1	74248	74264
NW_021705768.1	74912	74928
NW_021705768.1	76793	76809
NW_021705768.1	76839	76855
NW_021705768.1	76947	76963
NW_021705768.1	79093	79109
NW_021705768.1	80038	80054
NW_021705768.1	81566	81582
NW_021705768.1	83225	83241
NW_021705768.1	83265	83281
NW_021705769.1	183	199
NW_021705769.1	272	288
NW_021705769.1	313	329
NW_021705769.1	886	902
NW_021705769.1	2162	2178
NW_021705769.1	2997	3013
NW_021705769.1	6742	6758
NW_021705769.1	6854	6870
NW_021705769.1	9341	9357
NW_021705769.1	9365	9389
NW_021705769.1	9449	9465
NW_021705769.1	9645	9661
NW_021705769.1	9683	9699
NW_021705769.1	9797	9813
NW_021705769.1	13206	13222
NW_021705769.1	14755	14771
NW_021705769.1	15126	15142
NW_021705769.1	15408	15424
NW_021705769.1	16150	16166
NW_021705769.1	16325	16341
NW_021705769.1	16644	16662
NW_021705769.1	17634	17650
NW_021705769.1	18930	18946
NW_021705769.1	19579	19603
NW_021705769.1	20634	20658
NW_021705769.1	21176	21194
NW_021705769.1	21811	21827
NW_021705769.1	22258	22274
NW_021705769.1	22813	22829
NW_021705769.1	23034	23050
NW_021705769.1	24813	24829
NW_021705769.1	25282	25298
NW_021705769.1	25988	26006
NW_021705769.1	26175	26197
NW_021705769.1	26219	26241
NW_021705769.1	26277	26301
NW_021705769.1	26378	26394
NW_021705769.1	27693	27709
NW_021705769.1	27952	27970
NW_021705769.1	28242	28258
NW_021705769.1	28308	28324
NW_021705769.1	28428	28444
NW_021705769.1	29345	29361
NW_021705769.1	29386	29402
NW_021705769.1	29936	29952
NW_021705769.1	30150	30166
NW_021705769.1	30731	30747
NW_021705769.1	31521	31537
NW_021705769.1	31915	31931
NW_021705769.1	32042	32058
NW_021705769.1	32819	32835
NW_021705769.1	36432	36448
NW_021705769.1	36699	36715
NW_021705769.1	36913	36929
NW_021705769.1	37174	37194
NW_021705769.1	37543	37559
NW_021705769.1	37567	37583
NW_021705769.1	37826	37842
NW_021705769.1	38163	38187
NW_021705769.1	38194	38218
NW_021705769.1	38330	38346
NW_021705769.1	39547	39563
NW_021705769.1	39589	39607
NW_021705769.1	40279	40295
NW_021705769.1	41248	41264
NW_021705769.1	42461	42477
NW_021705769.1	43334	43350
NW_021705769.1	43356	43372
NW_021705769.1	44314	44330
NW_021705769.1	45073	45089
NW_021705769.1	45394	45412
NW_021705769.1	45519	45535
NW_021705769.1	45613	45629
NW_021705769.1	45681	45697
NW_021705769.1	46581	46597
NW_021705769.1	46727	46743
NW_021705769.1	47119	47137
NW_021705769.1	47346	47366
NW_021705769.1	47832	47848
NW_021705769.1	47897	47917
NW_021705769.1	48156	48172
NW_021705769.1	49228	49244
NW_021705769.1	49548	49564
NW_021705769.1	49609	49631
NW_021705769.1	50861	50877
NW_021705769.1	51393	51409
NW_021705769.1	51412	51428
NW_021705769.1	51628	51650
NW_021705769.1	51763	51779
NW_021705769.1	51915	51931
NW_021705769.1	52068	52084
NW_021705769.1	52086	52102
NW_021705769.1	52389	52405
NW_021705769.1	52483	52499
NW_021705769.1	52643	52659
NW_021705769.1	52949	52965
NW_021705769.1	53443	53463
NW_021705769.1	53924	53940
NW_021705769.1	54041	54059
NW_021705769.1	54726	54742
NW_021705769.1	54923	54939
NW_021705769.1	55217	55233
NW_021705769.1	56551	56567
NW_021705769.1	56757	56773
NW_021705769.1	56947	56963
NW_021705769.1	57822	57838
NW_021705769.1	58082	58098
NW_021705769.1	58223	58239
NW_021705769.1	58549	58565
NW_021705769.1	58683	58699
NW_021705769.1	58801	58817
NW_021705769.1	59003	59021
NW_021705769.1	59204	59220
NW_021705769.1	59774	59790
NW_021705769.1	60573	60589
NW_021705769.1	60794	60810
NW_021705769.1	61034	61050
NW_021705769.1	61802	61818
NW_021705769.1	62099	62115
NW_021705769.1	62512	62530
NW_021705769.1	62566	62582
NW_021705769.1	63257	63273
NW_021705769.1	63276	63296
NW_021705769.1	63514	63530
NW_021705769.1	65207	65223
NW_021705769.1	65695	65711
NW_021705769.1	65844	65860
NW_021705769.1	66715	66731
NW_021705769.1	66780	66796
NW_021705769.1	66938	66954
NW_021705769.1	67281	67297
NW_021705769.1	67727	67745
NW_021705769.1	67846	67862
NW_021705769.1	68638	68654
NW_021705769.1	69020	69036
NW_021705769.1	69376	69392
NW_021705769.1	69462	69478
NW_021705769.1	69485	69501
NW_021705769.1	69577	69593
NW_021705769.1	70351	70369
NW_021705769.1	70486	70502
NW_021705769.1	70658	70674
NW_021705769.1	71182	71198
NW_021705769.1	72174	72190
NW_021705769.1	72325	72341
NW_021705769.1	72879	72895
NW_021705769.1	73748	73764
NW_021705769.1	74056	74072
NW_021705769.1	75340	75356
NW_021705769.1	76411	76427
NW_021705769.1	76512	76528
NW_021705769.1	77398	77414
NW_021705769.1	77624	77640
NW_021705769.1	78112	78128
NW_021705769.1	78182	78198
NW_021705769.1	78259	78275
NW_021705769.1	78299	78315
NW_021705769.1	78816	78834
NW_021705769.1	78893	78911
NW_021705769.1	79011	79027
NW_021705769.1	79068	79084
NW_021705769.1	79404	79420
NW_021705769.1	80318	80336
NW_021705769.1	80862	80878
NW_021705769.1	82167	82189
NW_021705769.1	82561	82585
NW_021705769.1	82662	82678
NW_021705769.1	82744	82760
NW_021705769.1	82803	82819
NW_021705769.1	83749	83765
NW_021705769.1	84258	84274
NW_021705769.1	85784	85804
